date,cases,deaths,county,population
2022-02-19,108.0,2.0,Contra Costa,1160099.0
2022-02-20,97.0,2.0,Contra Costa,1160099.0
2022-02-21,130.0,2.0,Contra Costa,1160099.0
2022-02-22,227.0,2.0,Contra Costa,1160099.0
2022-02-23,153.0,2.0,Contra Costa,1160099.0
2022-02-24,143.0,3.0,Contra Costa,1160099.0
2022-02-25,129.0,0.0,Contra Costa,1160099.0
2022-02-26,84.0,5.0,Contra Costa,1160099.0
2022-02-27,69.0,1.0,Contra Costa,1160099.0
2022-02-28,127.0,2.0,Contra Costa,1160099.0
2022-03-01,105.0,4.0,Contra Costa,1160099.0
2022-03-02,110.0,1.0,Contra Costa,1160099.0
2022-03-03,93.0,1.0,Contra Costa,1160099.0
2022-03-04,75.0,2.0,Contra Costa,1160099.0
2022-03-05,68.0,0.0,Contra Costa,1160099.0
2022-03-06,63.0,0.0,Contra Costa,1160099.0
2022-03-07,114.0,0.0,Contra Costa,1160099.0
2022-03-08,100.0,1.0,Contra Costa,1160099.0
2022-03-09,87.0,1.0,Contra Costa,1160099.0
2022-03-10,94.0,0.0,Contra Costa,1160099.0
2022-03-11,84.0,1.0,Contra Costa,1160099.0
2022-03-12,48.0,1.0,Contra Costa,1160099.0
2022-03-13,42.0,1.0,Contra Costa,1160099.0
2022-03-14,97.0,0.0,Contra Costa,1160099.0
2022-03-15,92.0,2.0,Contra Costa,1160099.0
2022-03-16,81.0,1.0,Contra Costa,1160099.0
2022-03-17,58.0,1.0,Contra Costa,1160099.0
2022-03-18,64.0,1.0,Contra Costa,1160099.0
2022-03-19,32.0,0.0,Contra Costa,1160099.0
2022-03-20,36.0,0.0,Contra Costa,1160099.0
2022-03-21,103.0,2.0,Contra Costa,1160099.0
2022-03-22,64.0,1.0,Contra Costa,1160099.0
2022-03-23,76.0,0.0,Contra Costa,1160099.0
2022-03-24,98.0,0.0,Contra Costa,1160099.0
2022-03-25,79.0,0.0,Contra Costa,1160099.0
2022-03-26,47.0,0.0,Contra Costa,1160099.0
2022-03-27,53.0,0.0,Contra Costa,1160099.0
2022-03-28,115.0,0.0,Contra Costa,1160099.0
2022-03-29,80.0,0.0,Contra Costa,1160099.0
2022-03-30,88.0,0.0,Contra Costa,1160099.0
2022-03-31,62.0,0.0,Contra Costa,1160099.0
2022-04-01,96.0,0.0,Contra Costa,1160099.0
2022-04-02,52.0,1.0,Contra Costa,1160099.0
2022-04-03,59.0,0.0,Contra Costa,1160099.0
2022-04-04,106.0,0.0,Contra Costa,1160099.0
2022-04-05,100.0,0.0,Contra Costa,1160099.0
2022-04-06,93.0,1.0,Contra Costa,1160099.0
2022-04-07,66.0,0.0,Contra Costa,1160099.0
2022-04-08,119.0,0.0,Contra Costa,1160099.0
2022-04-09,78.0,0.0,Contra Costa,1160099.0
2022-04-10,96.0,0.0,Contra Costa,1160099.0
2022-04-11,160.0,0.0,Contra Costa,1160099.0
2022-04-12,167.0,0.0,Contra Costa,1160099.0
2022-04-13,154.0,0.0,Contra Costa,1160099.0
2022-04-14,133.0,0.0,Contra Costa,1160099.0
2022-04-15,156.0,1.0,Contra Costa,1160099.0
2022-04-16,117.0,0.0,Contra Costa,1160099.0
2022-04-17,91.0,0.0,Contra Costa,1160099.0
2022-04-18,228.0,0.0,Contra Costa,1160099.0
2022-04-19,235.0,0.0,Contra Costa,1160099.0
2022-04-20,246.0,1.0,Contra Costa,1160099.0
2022-04-21,235.0,0.0,Contra Costa,1160099.0
2022-04-22,195.0,0.0,Contra Costa,1160099.0
2022-04-23,136.0,1.0,Contra Costa,1160099.0
2022-04-24,156.0,0.0,Contra Costa,1160099.0
2022-04-25,307.0,1.0,Contra Costa,1160099.0
2022-04-26,266.0,0.0,Contra Costa,1160099.0
2022-04-27,262.0,1.0,Contra Costa,1160099.0
2022-04-28,263.0,0.0,Contra Costa,1160099.0
2022-04-29,260.0,0.0,Contra Costa,1160099.0
2022-04-30,196.0,1.0,Contra Costa,1160099.0
2022-05-01,246.0,0.0,Contra Costa,1160099.0
2022-05-02,386.0,0.0,Contra Costa,1160099.0
2022-05-03,373.0,0.0,Contra Costa,1160099.0
2022-05-04,393.0,2.0,Contra Costa,1160099.0
2022-05-05,367.0,0.0,Contra Costa,1160099.0
2022-05-06,394.0,0.0,Contra Costa,1160099.0
2022-05-07,232.0,0.0,Contra Costa,1160099.0
2022-05-08,242.0,2.0,Contra Costa,1160099.0
2022-05-09,515.0,0.0,Contra Costa,1160099.0
2022-05-10,472.0,0.0,Contra Costa,1160099.0
2022-05-11,485.0,1.0,Contra Costa,1160099.0
2022-05-12,519.0,1.0,Contra Costa,1160099.0
2022-05-13,520.0,1.0,Contra Costa,1160099.0
2022-05-14,342.0,1.0,Contra Costa,1160099.0
2022-05-15,378.0,0.0,Contra Costa,1160099.0
2022-05-16,764.0,1.0,Contra Costa,1160099.0
2022-05-17,642.0,0.0,Contra Costa,1160099.0
2022-05-18,638.0,4.0,Contra Costa,1160099.0
2022-05-19,559.0,0.0,Contra Costa,1160099.0
2022-05-20,544.0,3.0,Contra Costa,1160099.0
2022-05-21,358.0,0.0,Contra Costa,1160099.0
2022-05-22,359.0,2.0,Contra Costa,1160099.0
2022-05-23,729.0,0.0,Contra Costa,1160099.0
2022-05-24,737.0,3.0,Contra Costa,1160099.0
2022-05-25,652.0,2.0,Contra Costa,1160099.0
2022-05-26,552.0,0.0,Contra Costa,1160099.0
2022-05-27,478.0,1.0,Contra Costa,1160099.0
2022-05-28,281.0,0.0,Contra Costa,1160099.0
2022-05-29,268.0,1.0,Contra Costa,1160099.0
2022-05-30,345.0,0.0,Contra Costa,1160099.0
2022-05-31,841.0,0.0,Contra Costa,1160099.0
2022-06-01,749.0,1.0,Contra Costa,1160099.0
2022-06-02,645.0,2.0,Contra Costa,1160099.0
2022-06-03,586.0,2.0,Contra Costa,1160099.0
2022-06-04,311.0,2.0,Contra Costa,1160099.0
2022-06-05,388.0,1.0,Contra Costa,1160099.0
2022-06-06,711.0,1.0,Contra Costa,1160099.0
2022-06-07,652.0,2.0,Contra Costa,1160099.0
2022-06-08,559.0,0.0,Contra Costa,1160099.0
2022-06-09,512.0,1.0,Contra Costa,1160099.0
2022-06-10,514.0,0.0,Contra Costa,1160099.0
2022-06-11,268.0,0.0,Contra Costa,1160099.0
2022-06-12,312.0,4.0,Contra Costa,1160099.0
2022-06-13,588.0,1.0,Contra Costa,1160099.0
2022-06-14,576.0,1.0,Contra Costa,1160099.0
2022-06-15,534.0,0.0,Contra Costa,1160099.0
2022-06-16,462.0,3.0,Contra Costa,1160099.0
2022-06-17,464.0,0.0,Contra Costa,1160099.0
2022-06-18,299.0,1.0,Contra Costa,1160099.0
2022-06-19,313.0,1.0,Contra Costa,1160099.0
2022-06-20,683.0,1.0,Contra Costa,1160099.0
2022-06-21,599.0,3.0,Contra Costa,1160099.0
2022-06-22,563.0,3.0,Contra Costa,1160099.0
2022-06-23,520.0,2.0,Contra Costa,1160099.0
2022-06-24,510.0,1.0,Contra Costa,1160099.0
2022-06-25,342.0,0.0,Contra Costa,1160099.0
2022-06-26,361.0,0.0,Contra Costa,1160099.0
2022-06-27,624.0,2.0,Contra Costa,1160099.0
2022-06-28,681.0,0.0,Contra Costa,1160099.0
2022-06-29,604.0,2.0,Contra Costa,1160099.0
2022-06-30,483.0,3.0,Contra Costa,1160099.0
2022-07-01,550.0,0.0,Contra Costa,1160099.0
2022-07-02,302.0,1.0,Contra Costa,1160099.0
2022-07-03,345.0,2.0,Contra Costa,1160099.0
2022-07-04,353.0,2.0,Contra Costa,1160099.0
2022-07-05,714.0,1.0,Contra Costa,1160099.0
2022-07-06,633.0,3.0,Contra Costa,1160099.0
2022-07-07,516.0,0.0,Contra Costa,1160099.0
2022-07-08,547.0,2.0,Contra Costa,1160099.0
2022-07-09,351.0,4.0,Contra Costa,1160099.0
2022-07-10,308.0,1.0,Contra Costa,1160099.0
2022-07-11,612.0,0.0,Contra Costa,1160099.0
2022-07-12,478.0,1.0,Contra Costa,1160099.0
2022-07-13,503.0,0.0,Contra Costa,1160099.0
2022-07-14,479.0,0.0,Contra Costa,1160099.0
2022-07-15,443.0,1.0,Contra Costa,1160099.0
2022-07-16,275.0,1.0,Contra Costa,1160099.0
2022-07-17,309.0,0.0,Contra Costa,1160099.0
2022-07-18,563.0,1.0,Contra Costa,1160099.0
2022-07-19,465.0,2.0,Contra Costa,1160099.0
2022-07-20,449.0,0.0,Contra Costa,1160099.0
2022-07-21,399.0,1.0,Contra Costa,1160099.0
2022-07-22,381.0,1.0,Contra Costa,1160099.0
2022-07-23,294.0,0.0,Contra Costa,1160099.0
2022-07-24,298.0,1.0,Contra Costa,1160099.0
2022-07-25,532.0,1.0,Contra Costa,1160099.0
2022-07-26,484.0,1.0,Contra Costa,1160099.0
2022-07-27,433.0,3.0,Contra Costa,1160099.0
2022-07-28,355.0,2.0,Contra Costa,1160099.0
2022-07-29,363.0,2.0,Contra Costa,1160099.0
2022-07-30,228.0,1.0,Contra Costa,1160099.0
2022-07-31,275.0,2.0,Contra Costa,1160099.0
2022-08-01,472.0,2.0,Contra Costa,1160099.0
2022-08-02,394.0,1.0,Contra Costa,1160099.0
2022-08-03,348.0,0.0,Contra Costa,1160099.0
2022-08-04,324.0,0.0,Contra Costa,1160099.0
2022-08-05,273.0,1.0,Contra Costa,1160099.0
2022-08-06,190.0,0.0,Contra Costa,1160099.0
2022-08-07,246.0,1.0,Contra Costa,1160099.0
2022-08-08,391.0,1.0,Contra Costa,1160099.0
2022-08-09,372.0,2.0,Contra Costa,1160099.0
2022-08-10,276.0,0.0,Contra Costa,1160099.0
2022-08-11,249.0,1.0,Contra Costa,1160099.0
2022-08-12,257.0,1.0,Contra Costa,1160099.0
2022-08-13,168.0,2.0,Contra Costa,1160099.0
2022-08-14,165.0,0.0,Contra Costa,1160099.0
2022-08-15,268.0,1.0,Contra Costa,1160099.0
2022-08-16,281.0,2.0,Contra Costa,1160099.0
2022-08-17,236.0,0.0,Contra Costa,1160099.0
2022-08-18,226.0,1.0,Contra Costa,1160099.0
2022-08-19,207.0,0.0,Contra Costa,1160099.0
2022-08-20,140.0,1.0,Contra Costa,1160099.0
2022-08-21,135.0,1.0,Contra Costa,1160099.0
2022-08-22,281.0,0.0,Contra Costa,1160099.0
2022-08-23,242.0,2.0,Contra Costa,1160099.0
2022-08-24,196.0,0.0,Contra Costa,1160099.0
2022-08-25,186.0,0.0,Contra Costa,1160099.0
2022-08-26,197.0,1.0,Contra Costa,1160099.0
2022-08-27,153.0,0.0,Contra Costa,1160099.0
2022-08-28,140.0,1.0,Contra Costa,1160099.0
2022-08-29,217.0,0.0,Contra Costa,1160099.0
2022-08-30,176.0,2.0,Contra Costa,1160099.0
2022-08-31,154.0,0.0,Contra Costa,1160099.0
2022-09-01,157.0,0.0,Contra Costa,1160099.0
2022-09-02,149.0,0.0,Contra Costa,1160099.0
2022-09-03,94.0,1.0,Contra Costa,1160099.0
2022-09-04,107.0,2.0,Contra Costa,1160099.0
2022-09-05,104.0,0.0,Contra Costa,1160099.0
2022-09-06,187.0,1.0,Contra Costa,1160099.0
2022-09-07,164.0,0.0,Contra Costa,1160099.0
2022-09-08,138.0,1.0,Contra Costa,1160099.0
2022-09-09,125.0,2.0,Contra Costa,1160099.0
2022-09-10,77.0,1.0,Contra Costa,1160099.0
2022-09-11,107.0,1.0,Contra Costa,1160099.0
2022-09-12,162.0,0.0,Contra Costa,1160099.0
2022-09-13,127.0,1.0,Contra Costa,1160099.0
2022-09-14,130.0,0.0,Contra Costa,1160099.0
2022-09-15,106.0,1.0,Contra Costa,1160099.0
2022-09-16,130.0,1.0,Contra Costa,1160099.0
2022-09-17,84.0,0.0,Contra Costa,1160099.0
2022-09-18,84.0,4.0,Contra Costa,1160099.0
2022-09-19,150.0,1.0,Contra Costa,1160099.0
2022-09-20,96.0,2.0,Contra Costa,1160099.0
2022-09-21,120.0,1.0,Contra Costa,1160099.0
2022-09-22,111.0,0.0,Contra Costa,1160099.0
2022-09-23,117.0,0.0,Contra Costa,1160099.0
2022-09-24,78.0,0.0,Contra Costa,1160099.0
2022-09-25,84.0,1.0,Contra Costa,1160099.0
2022-09-26,144.0,1.0,Contra Costa,1160099.0
2022-09-27,132.0,1.0,Contra Costa,1160099.0
2022-09-28,103.0,0.0,Contra Costa,1160099.0
2022-09-29,107.0,1.0,Contra Costa,1160099.0
2022-09-30,99.0,1.0,Contra Costa,1160099.0
2022-10-01,90.0,0.0,Contra Costa,1160099.0
2022-10-02,74.0,0.0,Contra Costa,1160099.0
2022-10-03,106.0,0.0,Contra Costa,1160099.0
2022-10-04,108.0,3.0,Contra Costa,1160099.0
2022-10-05,80.0,0.0,Contra Costa,1160099.0
2022-10-06,93.0,0.0,Contra Costa,1160099.0
2022-10-07,89.0,0.0,Contra Costa,1160099.0
2022-10-08,79.0,0.0,Contra Costa,1160099.0
2022-10-09,79.0,0.0,Contra Costa,1160099.0
2022-10-10,110.0,2.0,Contra Costa,1160099.0
2022-10-11,117.0,0.0,Contra Costa,1160099.0
2022-10-12,112.0,1.0,Contra Costa,1160099.0
2022-10-13,92.0,1.0,Contra Costa,1160099.0
2022-10-14,85.0,0.0,Contra Costa,1160099.0
2022-10-15,63.0,0.0,Contra Costa,1160099.0
2022-10-16,72.0,1.0,Contra Costa,1160099.0
2022-10-17,124.0,1.0,Contra Costa,1160099.0
2022-10-18,108.0,1.0,Contra Costa,1160099.0
2022-10-19,89.0,1.0,Contra Costa,1160099.0
2022-10-20,81.0,0.0,Contra Costa,1160099.0
2022-10-21,100.0,1.0,Contra Costa,1160099.0
2022-10-22,65.0,1.0,Contra Costa,1160099.0
2022-10-23,65.0,1.0,Contra Costa,1160099.0
2022-10-24,107.0,0.0,Contra Costa,1160099.0
2022-10-25,117.0,2.0,Contra Costa,1160099.0
2022-10-26,107.0,0.0,Contra Costa,1160099.0
2022-10-27,93.0,1.0,Contra Costa,1160099.0
2022-10-28,99.0,0.0,Contra Costa,1160099.0
2022-10-29,83.0,1.0,Contra Costa,1160099.0
2022-10-30,89.0,2.0,Contra Costa,1160099.0
2022-10-31,156.0,0.0,Contra Costa,1160099.0
2022-11-01,143.0,0.0,Contra Costa,1160099.0
2022-11-02,111.0,0.0,Contra Costa,1160099.0
2022-11-03,124.0,1.0,Contra Costa,1160099.0
2022-11-04,133.0,1.0,Contra Costa,1160099.0
2022-11-05,96.0,0.0,Contra Costa,1160099.0
2022-11-06,103.0,0.0,Contra Costa,1160099.0
2022-11-07,153.0,1.0,Contra Costa,1160099.0
2022-11-08,141.0,0.0,Contra Costa,1160099.0
2022-11-09,126.0,0.0,Contra Costa,1160099.0
2022-11-10,130.0,1.0,Contra Costa,1160099.0
2022-11-11,114.0,0.0,Contra Costa,1160099.0
2022-11-12,99.0,0.0,Contra Costa,1160099.0
2022-11-13,114.0,0.0,Contra Costa,1160099.0
2022-11-14,178.0,0.0,Contra Costa,1160099.0
2022-11-15,146.0,0.0,Contra Costa,1160099.0
2022-11-16,146.0,0.0,Contra Costa,1160099.0
2022-11-17,129.0,0.0,Contra Costa,1160099.0
2022-11-18,145.0,0.0,Contra Costa,1160099.0
2022-11-19,114.0,0.0,Contra Costa,1160099.0
2022-11-20,93.0,0.0,Contra Costa,1160099.0
2022-11-21,187.0,0.0,Contra Costa,1160099.0
2022-11-22,155.0,0.0,Contra Costa,1160099.0
2022-11-23,190.0,0.0,Contra Costa,1160099.0
2022-11-24,88.0,0.0,Contra Costa,1160099.0
2022-11-25,130.0,0.0,Contra Costa,1160099.0
2022-11-26,98.0,0.0,Contra Costa,1160099.0
2022-11-27,93.0,0.0,Contra Costa,1160099.0
2022-11-28,0.0,0.0,Contra Costa,1160099.0
2022-11-29,0.0,0.0,Contra Costa,1160099.0
2020-02-01,1.0,0.0,San Francisco,892280.0
2020-02-02,0.0,0.0,San Francisco,892280.0
2020-02-03,0.0,0.0,San Francisco,892280.0
2020-02-04,0.0,0.0,San Francisco,892280.0
2020-02-05,0.0,0.0,San Francisco,892280.0
2020-02-06,0.0,0.0,San Francisco,892280.0
2020-02-07,0.0,0.0,San Francisco,892280.0
2020-02-08,0.0,0.0,San Francisco,892280.0
2020-02-09,0.0,0.0,San Francisco,892280.0
2020-02-10,1.0,0.0,San Francisco,892280.0
2020-02-11,0.0,0.0,San Francisco,892280.0
2020-02-12,0.0,0.0,San Francisco,892280.0
2020-02-13,0.0,0.0,San Francisco,892280.0
2020-02-14,0.0,0.0,San Francisco,892280.0
2020-02-15,0.0,0.0,San Francisco,892280.0
2020-02-16,0.0,0.0,San Francisco,892280.0
2020-02-17,0.0,0.0,San Francisco,892280.0
2020-02-18,0.0,0.0,San Francisco,892280.0
2020-02-19,0.0,0.0,San Francisco,892280.0
2020-02-20,1.0,0.0,San Francisco,892280.0
2020-02-21,0.0,0.0,San Francisco,892280.0
2020-02-22,0.0,0.0,San Francisco,892280.0
2020-02-23,2.0,0.0,San Francisco,892280.0
2020-02-24,1.0,0.0,San Francisco,892280.0
2020-02-25,1.0,0.0,San Francisco,892280.0
2020-02-26,2.0,0.0,San Francisco,892280.0
2020-02-27,0.0,0.0,San Francisco,892280.0
2020-02-28,1.0,0.0,San Francisco,892280.0
2020-02-29,2.0,0.0,San Francisco,892280.0
2020-03-01,1.0,0.0,San Francisco,892280.0
2020-03-02,4.0,0.0,San Francisco,892280.0
2020-03-03,7.0,0.0,San Francisco,892280.0
2020-03-04,2.0,0.0,San Francisco,892280.0
2020-03-05,5.0,0.0,San Francisco,892280.0
2020-03-06,10.0,0.0,San Francisco,892280.0
2020-03-07,6.0,0.0,San Francisco,892280.0
2020-03-08,6.0,0.0,San Francisco,892280.0
2020-03-09,19.0,0.0,San Francisco,892280.0
2020-03-10,20.0,0.0,San Francisco,892280.0
2020-03-11,32.0,0.0,San Francisco,892280.0
2020-03-12,25.0,0.0,San Francisco,892280.0
2020-03-13,25.0,0.0,San Francisco,892280.0
2020-03-14,14.0,0.0,San Francisco,892280.0
2020-03-15,21.0,0.0,San Francisco,892280.0
2020-03-16,58.0,0.0,San Francisco,892280.0
2020-03-17,38.0,1.0,San Francisco,892280.0
2020-03-18,27.0,0.0,San Francisco,892280.0
2020-03-19,19.0,0.0,San Francisco,892280.0
2020-03-20,36.0,0.0,San Francisco,892280.0
2020-03-21,32.0,0.0,San Francisco,892280.0
2020-03-22,36.0,0.0,San Francisco,892280.0
2020-03-23,37.0,0.0,San Francisco,892280.0
2020-03-24,29.0,1.0,San Francisco,892280.0
2020-03-25,32.0,0.0,San Francisco,892280.0
2020-03-26,41.0,3.0,San Francisco,892280.0
2020-03-27,27.0,2.0,San Francisco,892280.0
2020-03-28,25.0,0.0,San Francisco,892280.0
2020-03-29,24.0,0.0,San Francisco,892280.0
2020-03-30,44.0,1.0,San Francisco,892280.0
2020-03-31,40.0,1.0,San Francisco,892280.0
2020-04-01,35.0,3.0,San Francisco,892280.0
2020-04-02,28.0,0.0,San Francisco,892280.0
2020-04-03,26.0,0.0,San Francisco,892280.0
2020-04-04,24.0,0.0,San Francisco,892280.0
2020-04-05,38.0,1.0,San Francisco,892280.0
2020-04-06,47.0,1.0,San Francisco,892280.0
2020-04-07,40.0,1.0,San Francisco,892280.0
2020-04-08,60.0,1.0,San Francisco,892280.0
2020-04-09,67.0,0.0,San Francisco,892280.0
2020-04-10,20.0,2.0,San Francisco,892280.0
2020-04-11,31.0,1.0,San Francisco,892280.0
2020-04-12,22.0,0.0,San Francisco,892280.0
2020-04-13,27.0,1.0,San Francisco,892280.0
2020-04-14,38.0,3.0,San Francisco,892280.0
2020-04-15,54.0,1.0,San Francisco,892280.0
2020-04-16,36.0,1.0,San Francisco,892280.0
2020-04-17,44.0,0.0,San Francisco,892280.0
2020-04-18,25.0,1.0,San Francisco,892280.0
2020-04-19,39.0,1.0,San Francisco,892280.0
2020-04-20,33.0,0.0,San Francisco,892280.0
2020-04-21,32.0,0.0,San Francisco,892280.0
2020-04-22,30.0,1.0,San Francisco,892280.0
2020-04-23,37.0,1.0,San Francisco,892280.0
2020-04-24,25.0,0.0,San Francisco,892280.0
2020-04-25,58.0,1.0,San Francisco,892280.0
2020-04-26,25.0,0.0,San Francisco,892280.0
2020-04-27,39.0,0.0,San Francisco,892280.0
2020-04-28,54.0,1.0,San Francisco,892280.0
2020-04-29,35.0,3.0,San Francisco,892280.0
2020-04-30,28.0,1.0,San Francisco,892280.0
2020-05-01,34.0,1.0,San Francisco,892280.0
2020-05-02,44.0,0.0,San Francisco,892280.0
2020-05-03,23.0,0.0,San Francisco,892280.0
2020-05-04,29.0,0.0,San Francisco,892280.0
2020-05-05,38.0,0.0,San Francisco,892280.0
2020-05-06,35.0,0.0,San Francisco,892280.0
2020-05-07,25.0,0.0,San Francisco,892280.0
2020-05-08,31.0,3.0,San Francisco,892280.0
2020-05-09,18.0,2.0,San Francisco,892280.0
2020-05-10,15.0,0.0,San Francisco,892280.0
2020-05-11,18.0,0.0,San Francisco,892280.0
2020-05-12,46.0,1.0,San Francisco,892280.0
2020-05-13,35.0,0.0,San Francisco,892280.0
2020-05-14,28.0,0.0,San Francisco,892280.0
2020-05-15,33.0,1.0,San Francisco,892280.0
2020-05-16,16.0,0.0,San Francisco,892280.0
2020-05-17,23.0,2.0,San Francisco,892280.0
2020-05-18,27.0,0.0,San Francisco,892280.0
2020-05-19,23.0,0.0,San Francisco,892280.0
2020-05-20,34.0,0.0,San Francisco,892280.0
2020-05-21,23.0,0.0,San Francisco,892280.0
2020-05-22,24.0,0.0,San Francisco,892280.0
2020-05-23,18.0,0.0,San Francisco,892280.0
2020-05-24,19.0,0.0,San Francisco,892280.0
2020-05-25,23.0,0.0,San Francisco,892280.0
2020-05-26,37.0,1.0,San Francisco,892280.0
2020-05-27,33.0,0.0,San Francisco,892280.0
2020-05-28,29.0,0.0,San Francisco,892280.0
2020-05-29,34.0,1.0,San Francisco,892280.0
2020-05-30,24.0,0.0,San Francisco,892280.0
2020-05-31,25.0,1.0,San Francisco,892280.0
2020-06-01,36.0,0.0,San Francisco,892280.0
2020-06-02,37.0,0.0,San Francisco,892280.0
2020-06-03,35.0,0.0,San Francisco,892280.0
2020-06-04,31.0,0.0,San Francisco,892280.0
2020-06-05,33.0,1.0,San Francisco,892280.0
2020-06-06,18.0,0.0,San Francisco,892280.0
2020-06-07,15.0,0.0,San Francisco,892280.0
2020-06-08,44.0,0.0,San Francisco,892280.0
2020-06-09,27.0,0.0,San Francisco,892280.0
2020-06-10,25.0,0.0,San Francisco,892280.0
2020-06-11,25.0,0.0,San Francisco,892280.0
2020-06-12,29.0,1.0,San Francisco,892280.0
2020-06-13,34.0,1.0,San Francisco,892280.0
2020-06-14,20.0,0.0,San Francisco,892280.0
2020-06-15,40.0,0.0,San Francisco,892280.0
2020-06-16,44.0,0.0,San Francisco,892280.0
2020-06-17,51.0,0.0,San Francisco,892280.0
2020-06-18,39.0,1.0,San Francisco,892280.0
2020-06-19,49.0,0.0,San Francisco,892280.0
2020-06-20,55.0,0.0,San Francisco,892280.0
2020-06-21,44.0,0.0,San Francisco,892280.0
2020-06-22,106.0,0.0,San Francisco,892280.0
2020-06-23,93.0,0.0,San Francisco,892280.0
2020-06-24,73.0,0.0,San Francisco,892280.0
2020-06-25,63.0,0.0,San Francisco,892280.0
2020-06-26,66.0,0.0,San Francisco,892280.0
2020-06-27,55.0,0.0,San Francisco,892280.0
2020-06-28,55.0,0.0,San Francisco,892280.0
2020-06-29,78.0,0.0,San Francisco,892280.0
2020-06-30,77.0,0.0,San Francisco,892280.0
2020-07-01,105.0,0.0,San Francisco,892280.0
2020-07-02,93.0,0.0,San Francisco,892280.0
2020-07-03,95.0,0.0,San Francisco,892280.0
2020-07-04,46.0,0.0,San Francisco,892280.0
2020-07-05,92.0,1.0,San Francisco,892280.0
2020-07-06,117.0,1.0,San Francisco,892280.0
2020-07-07,121.0,0.0,San Francisco,892280.0
2020-07-08,92.0,0.0,San Francisco,892280.0
2020-07-09,89.0,0.0,San Francisco,892280.0
2020-07-10,132.0,0.0,San Francisco,892280.0
2020-07-11,91.0,0.0,San Francisco,892280.0
2020-07-12,96.0,1.0,San Francisco,892280.0
2020-07-13,149.0,1.0,San Francisco,892280.0
2020-07-14,127.0,1.0,San Francisco,892280.0
2020-07-15,151.0,1.0,San Francisco,892280.0
2020-07-16,114.0,1.0,San Francisco,892280.0
2020-07-17,141.0,1.0,San Francisco,892280.0
2020-07-18,94.0,1.0,San Francisco,892280.0
2020-07-19,102.0,0.0,San Francisco,892280.0
2020-07-20,146.0,0.0,San Francisco,892280.0
2020-07-21,121.0,1.0,San Francisco,892280.0
2020-07-22,109.0,1.0,San Francisco,892280.0
2020-07-23,104.0,1.0,San Francisco,892280.0
2020-07-24,101.0,0.0,San Francisco,892280.0
2020-07-25,94.0,0.0,San Francisco,892280.0
2020-07-26,58.0,1.0,San Francisco,892280.0
2020-07-27,106.0,1.0,San Francisco,892280.0
2020-07-28,87.0,3.0,San Francisco,892280.0
2020-07-29,113.0,1.0,San Francisco,892280.0
2020-07-30,94.0,0.0,San Francisco,892280.0
2020-07-31,101.0,0.0,San Francisco,892280.0
2020-08-01,100.0,3.0,San Francisco,892280.0
2020-08-02,61.0,0.0,San Francisco,892280.0
2020-08-03,118.0,1.0,San Francisco,892280.0
2020-08-04,94.0,0.0,San Francisco,892280.0
2020-08-05,88.0,1.0,San Francisco,892280.0
2020-08-06,93.0,0.0,San Francisco,892280.0
2020-08-07,93.0,2.0,San Francisco,892280.0
2020-08-08,78.0,0.0,San Francisco,892280.0
2020-08-09,66.0,1.0,San Francisco,892280.0
2020-08-10,115.0,2.0,San Francisco,892280.0
2020-08-11,90.0,0.0,San Francisco,892280.0
2020-08-12,96.0,1.0,San Francisco,892280.0
2020-08-13,83.0,1.0,San Francisco,892280.0
2020-08-14,94.0,1.0,San Francisco,892280.0
2020-08-15,58.0,2.0,San Francisco,892280.0
2020-08-16,62.0,0.0,San Francisco,892280.0
2020-08-17,87.0,0.0,San Francisco,892280.0
2020-08-18,71.0,1.0,San Francisco,892280.0
2020-08-19,85.0,0.0,San Francisco,892280.0
2020-08-20,64.0,2.0,San Francisco,892280.0
2020-08-21,86.0,1.0,San Francisco,892280.0
2020-08-22,50.0,0.0,San Francisco,892280.0
2020-08-23,60.0,0.0,San Francisco,892280.0
2020-08-24,94.0,0.0,San Francisco,892280.0
2020-08-25,83.0,0.0,San Francisco,892280.0
2020-08-26,77.0,1.0,San Francisco,892280.0
2020-08-27,74.0,1.0,San Francisco,892280.0
2020-08-28,66.0,0.0,San Francisco,892280.0
2020-08-29,52.0,1.0,San Francisco,892280.0
2020-08-30,28.0,0.0,San Francisco,892280.0
2020-08-31,97.0,2.0,San Francisco,892280.0
2020-09-01,79.0,1.0,San Francisco,892280.0
2020-09-02,69.0,0.0,San Francisco,892280.0
2020-09-03,69.0,2.0,San Francisco,892280.0
2020-09-04,65.0,0.0,San Francisco,892280.0
2020-09-05,40.0,3.0,San Francisco,892280.0
2020-09-06,33.0,1.0,San Francisco,892280.0
2020-09-07,74.0,1.0,San Francisco,892280.0
2020-09-08,51.0,1.0,San Francisco,892280.0
2020-09-09,74.0,2.0,San Francisco,892280.0
2020-09-10,50.0,4.0,San Francisco,892280.0
2020-09-11,77.0,1.0,San Francisco,892280.0
2020-09-12,48.0,1.0,San Francisco,892280.0
2020-09-13,44.0,0.0,San Francisco,892280.0
2020-09-14,78.0,0.0,San Francisco,892280.0
2020-09-15,67.0,0.0,San Francisco,892280.0
2020-09-16,58.0,1.0,San Francisco,892280.0
2020-09-17,47.0,2.0,San Francisco,892280.0
2020-09-18,94.0,2.0,San Francisco,892280.0
2020-09-19,38.0,0.0,San Francisco,892280.0
